分录行号,日期,会计年度,期间,凭证字,凭证号,摘要,科目编码,科目全名,币别,原币金额,借方金额,贷方金额,制单,审核,过账,出纳,附件数,来源系统,业务类型,审核状态,作废状态
5,,,,,,确认广东富华机械装备制造有限公司收入,1406,发出商品,人民币,"¥9,995.58",,"¥9,995.58",,,,,,,,,
1,2024/8/12,"2,024",8,记,84,确认冷先（山东）制冷科技有限公司收入,1122,应收账款,人民币,"¥434,514.51","¥434,514.51",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认冷先（山东）制冷科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥49,988.39",,"¥49,988.39",,,,,,,,,
3,,,,,,确认冷先（山东）制冷科技有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥384,526.12",,"¥384,526.12",,,,,,,,,
4,,,,,,确认冷先（山东）制冷科技有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥341,876.26","¥341,876.26",,,,,,,,,,
5,,,,,,确认冷先（山东）制冷科技有限公司收入,1406,发出商品,人民币,"¥341,876.26",,"¥341,876.26",,,,,,,,,
1,2024/8/12,"2,024",8,记,85,确认河南新飞专用汽车有限责任公司收入,1122,应收账款,人民币,"¥135,817.87","¥135,817.87",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认河南新飞专用汽车有限责任公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥15,625.06",,"¥15,625.06",,,,,,,,,
3,,,,,,确认河南新飞专用汽车有限责任公司收入,6001.01,主营业务收入_热塑,人民币,"¥120,192.81",,"¥120,192.81",,,,,,,,,
4,,,,,,确认河南新飞专用汽车有限责任公司收入,6401.01,主营业务成本_热塑,人民币,"¥108,184.69","¥108,184.69",,,,,,,,,,
5,,,,,,确认河南新飞专用汽车有限责任公司收入,1406,发出商品,人民币,"¥108,184.69",,"¥108,184.69",,,,,,,,,
1,2024/8/15,"2,024",8,记,86,确认格力博（江苏）股份有限公司收入,1122,应收账款,人民币,"¥23,086.70","¥23,086.70",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认格力博（江苏）股份有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥2,655.99",,"¥2,655.99",,,,,,,,,
3,,,,,,确认格力博（江苏）股份有限公司收入,6001.02,主营业务收入_热固,人民币,"¥20,430.71",,"¥20,430.71",,,,,,,,,
4,,,,,,确认格力博（江苏）股份有限公司收入,6401.02,主营业务成本_热固,人民币,"¥18,392.49","¥18,392.49",,,,,,,,,,
5,,,,,,确认格力博（江苏）股份有限公司收入,1406,发出商品,人民币,"¥18,392.49",,"¥18,392.49",,,,,,,,,
1,2024/8/16,"2,024",8,记,87,确认安庆创跃电器有限公司收入,1122,应收账款,人民币,¥0.04,¥0.04,,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认安庆创跃电器有限公司收入,6001.02,主营业务收入_热固,人民币,¥0.04,,¥0.04,,,,,,,,,
3,,,,,,确认安庆创跃电器有限公司收入,6401.02,主营业务成本_热固,人民币,"¥35,609.15","¥35,609.15",,,,,,,,,,
4,,,,,,确认安庆创跃电器有限公司收入,1406,发出商品,人民币,"¥35,609.15",,"¥35,609.15",,,,,,,,,
1,2024/8/16,"2,024",8,记,88,确认广州林骏汽车内饰件有限公司收入,1122,应收账款,人民币,¥0.01,¥0.01,,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认广州林骏汽车内饰件有限公司收入,6001.01,主营业务收入_热塑,人民币,¥0.01,,¥0.01,,,,,,,,,
3,,,,,,确认广州林骏汽车内饰件有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥29,794.15","¥29,794.15",,,,,,,,,,
4,,,,,,确认广州林骏汽车内饰件有限公司收入,1406,发出商品,人民币,"¥29,794.15",,"¥29,794.15",,,,,,,,,
1,2024/8/19,"2,024",8,记,89,确认深圳市比亚迪供应链管理有限公司收入,1122,应收账款,人民币,"¥9,753,927.78","¥9,753,927.78",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认深圳市比亚迪供应链管理有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥1,122,133.30",,"¥1,122,133.30",,,,,,,,,
3,,,,,,确认深圳市比亚迪供应链管理有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥8,631,794.48",,"¥8,631,794.48",,,,,,,,,
4,,,,,,确认深圳市比亚迪供应链管理有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥7,640,997.33","¥7,640,997.33",,,,,,,,,,
5,,,,,,确认深圳市比亚迪供应链管理有限公司收入,1406,发出商品,人民币,"¥7,640,997.33",,"¥7,640,997.33",,,,,,,,,
1,2024/8/20,"2,024",8,记,90,确认湖北海立美达汽车有限公司收入,1122,应收账款,人民币,"¥85,281.98","¥85,281.98",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认湖北海立美达汽车有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥9,811.21",,"¥9,811.21",,,,,,,,,
3,,,,,,确认湖北海立美达汽车有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥75,470.77",,"¥75,470.77",,,,,,,,,
4,,,,,,确认湖北海立美达汽车有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥68,642.53","¥68,642.53",,,,,,,,,,
5,,,,,,确认湖北海立美达汽车有限公司收入,1406,发出商品,人民币,"¥68,642.53",,"¥68,642.53",,,,,,,,,
1,2024/8/20,"2,024",8,记,91,确认惠州比亚迪电池有限公司收入,1122,应收账款,人民币,"¥11,300.00","¥11,300.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认惠州比亚迪电池有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥1,300.00",,"¥1,300.00",,,,,,,,,
3,,,,,,确认惠州比亚迪电池有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥10,000.00",,"¥10,000.00",,,,,,,,,
4,,,,,,确认惠州比亚迪电池有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥9,000.00","¥9,000.00",,,,,,,,,,
5,,,,,,确认惠州比亚迪电池有限公司收入,1406,发出商品,人民币,"¥9,000.00",,"¥9,000.00",,,,,,,,,
1,2024/8/26,"2,024",8,记,92,确认青岛中集冷藏运输设备有限公司收入,1122,应收账款,人民币,"¥1,921,612.72","¥1,921,612.72",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认青岛中集冷藏运输设备有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥221,070.48",,"¥221,070.48",,,,,,,,,
3,,,,,,确认青岛中集冷藏运输设备有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥1,700,542.24",,"¥1,700,542.24",,,,,,,,,
4,,,,,,确认青岛中集冷藏运输设备有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥1,550,874.42","¥1,550,874.42",,,,,,,,,,
5,,,,,,确认青岛中集冷藏运输设备有限公司收入,1406,发出商品,人民币,"¥1,550,874.42",,"¥1,550,874.42",,,,,,,,,
1,2024/8/27,"2,024",8,记,93,确认重庆佩尔哲汽车内饰系统有限公司收入,1122,应收账款,人民币,"¥131,129.62","¥131,129.62",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认重庆佩尔哲汽车内饰系统有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥15,085.72",,"¥15,085.72",,,,,,,,,
3,,,,,,确认重庆佩尔哲汽车内饰系统有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥116,043.90",,"¥116,043.90",,,,,,,,,
4,,,,,,确认重庆佩尔哲汽车内饰系统有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥108,211.55","¥108,211.55",,,,,,,,,,
5,,,,,,确认重庆佩尔哲汽车内饰系统有限公司收入,1406,发出商品,人民币,"¥108,211.55",,"¥108,211.55",,,,,,,,,
1,2024/8/27,"2,024",8,记,94,确认青岛马士基集装箱工业有限公司收入,1122,应收账款,人民币,"¥68,817.00","¥68,817.00",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认青岛马士基集装箱工业有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥7,917.00",,"¥7,917.00",,,,,,,,,
3,,,,,,确认青岛马士基集装箱工业有限公司收入,6001.01,主营业务收入_热塑,人民币,"¥60,900.00",,"¥60,900.00",,,,,,,,,
4,,,,,,确认青岛马士基集装箱工业有限公司收入,6401.01,主营业务成本_热塑,人民币,"¥54,810.00","¥54,810.00",,,,,,,,,,
5,,,,,,确认青岛马士基集装箱工业有限公司收入,1406,发出商品,人民币,"¥54,810.00",,"¥54,810.00",,,,,,,,,
1,2024/8/27,"2,024",8,记,95,确认南京泉峰科技有限公司收入,1122,应收账款,人民币,"¥322,604.10","¥322,604.10",,方晓淮,梁映婵,梁映婵,,0,发票管理,销售增值税专用发票,已审核,未作废
2,,,,,,确认南京泉峰科技有限公司收入,2221.01.02.01,应交税费_应交增值税_销项税额_增值税发票,人民币,"¥37,113.75",,"¥37,113.75",,,,,,,,,
3,,,,,,确认南京泉峰科技有限公司收入,6001.02,主营业务收入_热固,人民币,"¥285,490.35",,"¥285,490.35",,,,,,,,,
4,,,,,,确认南京泉峰科技有限公司收入,6401.02,主营业务成本_热固,人民币,"¥256,942.03","¥256,942.03",,,,,,,,,,
5,,,,,,确认南京泉峰科技有限公司收入,1406,发出商品,人民币,"¥256,942.03",,"¥256,942.03",,,,,,,,,
1,2024/8/31,"2,024",8,记,96,收到货款/冷先（山东）制冷科技有限公司,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥344,981.20","¥344,981.20",,方晓淮,梁映婵,梁映婵,,0,出纳管理,收款单,已审核,未作废
2,,,,,,收到货款/冷先（山东）制冷科技有限公司,1122,应收账款,人民币,"¥344,981.20",,"¥344,981.20",,,,,,,,,
1,2024/8/30,"2,024",8,记,97,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,¥948.60,¥948.60,,梁映婵,梁映婵,梁映婵,,0,总账,凭证引入,已审核,未作废
2,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥1,779.26","¥1,779.26",,,,,,,,,,
3,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥8,212.00","¥8,212.00",,,,,,,,,,
4,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥1,400.00","¥1,400.00",,,,,,,,,,
5,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,¥271.13,¥271.13,,,,,,,,,,
6,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥1,790,459.09","¥1,790,459.09",,,,,,,,,,
7,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥971,751.89","¥971,751.89",,,,,,,,,,
8,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥5,000,000.00","¥5,000,000.00",,,,,,,,,,
9,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥4,426,422.49","¥4,426,422.49",,,,,,,,,,
10,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥5,000,000.00","¥5,000,000.00",,,,,,,,,,
11,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥1,130,141.77","¥1,130,141.77",,,,,,,,,,
12,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥4,600,661.35",,"¥4,600,661.35",,,,,,,,,
13,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥74,880.89",,"¥74,880.89",,,,,,,,,
14,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥372,125.01",,"¥372,125.01",,,,,,,,,
15,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥1,008,403.80",,"¥1,008,403.80",,,,,,,,,
16,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥16,405,010.34",,"¥16,405,010.34",,,,,,,,,
17,,,,,,金发科技往来款调拨,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,"¥344,580.13",,"¥344,580.13",,,,,,,,,
18,,,,,,金发科技往来款调拨,2241.05,其他应付款_关联方往来,人民币,"¥18,331,386.23",,"¥18,331,386.23",,,,,,,,,
19,,,,,,金发科技往来款调拨,2241.05,其他应付款_关联方往来,人民币,"¥22,805,661.52","¥22,805,661.52",,,,,,,,,,
1,2024/8/31,"2,024",8,记,98,手续费,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,¥15.00,,¥15.00,梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,手续费,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,¥35.00,,¥35.00,,,,,,,,,
3,,,,,,手续费,1002.02.01,银行存款_工商银行_人民币3602028909200715415,人民币,¥351.07,,¥351.07,,,,,,,,,
4,,,,,,手续费,6603.04,财务费用_手续费,人民币,¥401.07,¥401.07,,,,,,,,,,
1,2024/8/26,"2,024",8,记,99,美金收款,2241.10,其他应付款_其他,人民币,"¥895,930.96",,"¥895,930.96",梁映婵,梁映婵,梁映婵,,0,总账,手工录入,已审核,未作废
2,,,,,,美金收款,1002.02.02,银行存款_工商银行_美元3602028909140067917,美元,"$125,575.50","¥895,930.96",,,,,,,,,,
1,2024/8/31,"2,024",8,记,100,结转研发,6602.10,管理费用_研究开发费,人民币,"¥37,418.92","¥37,418.92",,梁映婵,梁映婵,梁映婵,,0,总账,自动转账,已审核,未作废
2,,,,,,结转研发,6602.10,管理费用_研究开发费,人民币,"¥86,840.45","¥86,840.45",,,,,,,,,,
3,,,,,,结转研发,6602.10,管理费用_研究开发费,人民币,"¥730,852.51","¥730,852.51",,,,,,,,,,
4,,,,,,结转研发,6602.10,管理费用_研究开发费,人民币,"¥48,788.47","¥48,788.47",,,,,,,,,,
5,,,,,,结转研发,6602.10,管理费用_研究开发费,人民币,¥411.70,¥411.70,,,,,,,,,,
6,,,,,,结转研发,6602.10,管理费用_研究开发费,人民币,"¥10,613.73","¥10,613.73",,,,,,,,,,
7,,,,,,结转研发,6602.10,管理费用_研究开发费,人民币,"¥2,167.55","¥2,167.55",,,,,,,,,,
8,,,,,,结转研发,5301.01.01,研发支出_人员人工费用_工资,人民币,"-¥73,859.23",,"-¥73,859.23",,,,,,,,,
9,,,,,,结转研发,5301.01.01,研发支出_人员人工费用_工资,人民币,"¥76,737.27",,"¥76,737.27",,,,,,,,,
10,,,,,,结转研发,5301.01.01,研发支出_人员人工费用_工资,人民币,"¥465,503.61",,"¥465,503.61",,,,,,,,,
11,,,,,,结转研发,5301.01.02,研发支出_人员人工费用_社保费,人民币,"¥4,783.88",,"¥4,783.88",,,,,,,,,
12,,,,,,结转研发,5301.01.02,研发支出_人员人工费用_社保费,人民币,"¥24,865.80",,"¥24,865.80",,,,,,,,,
13,,,,,,结转研发,5301.01.02,研发支出_人员人工费用_社保费,人民币,"¥6,464.17",,"¥6,464.17",,,,,,,,,
14,,,,,,结转研发,5301.01.03,研发支出_人员人工费用_公积金,人民币,"¥2,520.00",,"¥2,520.00",,,,,,,,,
15,,,,,,结转研发,5301.01.03,研发支出_人员人工费用_公积金,人民币,"¥15,402.00",,"¥15,402.00",,,,,,,,,
16,,,,,,结转研发,5301.01.03,研发支出_人员人工费用_公积金,人民币,"¥1,920.00",,"¥1,920.00",,,,,,,,,
17,,,,,,结转研发,5301.01.06,研发支出_人员人工费用_奖金,人民币,"¥56,419.89",,"¥56,419.89",,,,,,,,,
18,,,,,,结转研发,5301.01.06,研发支出_人员人工费用_奖金,人民币,"¥1,719.01",,"¥1,719.01",,,,,,,,,
19,,,,,,结转研发,5301.01.06,研发支出_人员人工费用_奖金,人民币,"¥265,348.90",,"¥265,348.90",,,,,,,,,
20,,,,,,结转研发,5301.08,研发支出_折旧费,人民币,"¥39,782.88",,"¥39,782.88",,,,,,,,,
21,,,,,,结转研发,5301.11.08,研发支出_其他费用_运杂费,人民币,"¥5,225.79",,"¥5,225.79",,,,,,,,,
22,,,,,,结转研发,5301.11.08,研发支出_其他费用_运杂费,人民币,¥411.70,,¥411.70,,,,,,,,,
23,,,,,,结转研发,5301.11.08,研发支出_其他费用_运杂费,人民币,¥233.21,,¥233.21,,,,,,,,,
24,,,,,,结转研发,5301.11.08,研发支出_其他费用_运杂费,人民币,"¥2,167.55",,"¥2,167.55",,,,,,,,,
25,,,,,,结转研发,5301.12.01.01,研发支出_科技项目费_直接费用_材料费,人民币,"¥1,592.92",,"¥1,592.92",,,,,,,,,
26,,,,,,结转研发,5301.12.01.01,研发支出_科技项目费_直接费用_材料费,人民币,"¥1,020.00",,"¥1,020.00",,,,,,,,,
27,,,,,,结转研发,5301.12.01.05.02,研发支出_科技项目费_直接费用_会议/差旅/国际合作交流费_差旅费,人民币,¥952.79,,¥952.79,,,,,,,,,
28,,,,,,结转研发,5301.12.01.05.02,研发支出_科技项目费_直接费用_会议/差旅/国际合作交流费_差旅费,人民币,"¥7,500.67",,"¥7,500.67",,,,,,,,,
29,,,,,,结转研发,5301.12.01.05.02,研发支出_科技项目费_直接费用_会议/差旅/国际合作交流费_差旅费,人民币,"¥10,380.52",,"¥10,380.52",,,,,,,,,
1,2024/8/31,"2,024",8,记,101,应收期末调汇,6603.03,财务费用_汇兑损益,人民币,"¥6,170.58","¥6,170.58",,梁映婵,梁映婵,梁映婵,,0,应收款管理,应收期末调汇单,已审核,未作废
2,,,,,,应收期末调汇,1122,应收账款,欧元,,,-¥82.08,,,,,,,,,
3,,,,,,应收期末调汇,1122,应收账款,欧元,,,"¥1,708.78",,,,,,,,,
4,,,,,,应收期末调汇,1122,应收账款,欧元,,,-¥12.06,,,,,,,,,
5,,,,,,应收期末调汇,1122,应收账款,欧元,,,¥82.08,,,,,,,,,
6,,,,,,应收期末调汇,1122,应收账款,美元,,,-¥42.78,,,,,,,,,
7,,,,,,应收期末调汇,1122,应收账款,美元,,,-¥70.86,,,,,,,,,
8,,,,,,应收期末调汇,1122,应收账款,美元,,,¥139.47,,,,,,,,,
9,,,,,,应收期末调汇,1122,应收账款,美元,,,-¥317.80,,,,,,,,,
10,,,,,,应收期末调汇,1122,应收账款,美元,,,"¥4,797.30",,,,,,,,,
11,,,,,,应收期末调汇,1122,应收账款,美元,,,-¥23.87,,,,,,,,,
12,,,,,,应收期末调汇,1122,应收账款,美元,,,¥0.97,,,,,,,,,
13,,,,,,应收期末调汇,1122,应收账款,美元,,,¥0.51,,,,,,,,,
14,,,,,,应收期末调汇,1122,应收账款,美元,,,-¥9.08,,,,,,,,,
1,2024/8/31,"2,024",8,记,102,应付期末调汇,6603.03,财务费用_汇兑损益,人民币,¥507.19,¥507.19,,梁映婵,梁映婵,梁映婵,,0,应付款管理,应付期末调汇单,已审核,未作废
2,,,,,,应付期末调汇,2202.02,应付账款_明细应付款,美元,,,¥507.19,,,,,,,,,
1,2024/8/31,"2,024",8,记,103,结转汇兑损益,1002.02.02,银行存款_工商银行_美元3602028909140067917,美元,,,"¥2,815.35",梁映婵,梁映婵,梁映婵,,0,总账,期末调汇,已审核,未作废
2,,,,,,,1002.02.03,银行存款_工商银行_欧元3602028909380068777,欧元,,"¥10,720.24",,,,,,,,,,
3,,,,,,,1002.03.02,银行存款_广发银行_美元9550880227868500289,美元,,,"¥17,872.51",,,,,,,,,
4,,,,,,,1122,应收账款,欧元,,¥123.12,,,,,,,,,,
5,,,,,,,1122,应收账款,美元,,¥139.47,,,,,,,,,,
6,,,,,,,1122,应收账款,欧元,,,¥9.33,,,,,,,,,
7,,,,,,,1122,应收账款,美元,,"¥2,126.85",,,,,,,,,,
8,,,,,,,1122,应收账款,欧元,,,¥123.12,,,,,,,,,
9,,,,,,,2202.02,应付账款_明细应付款,美元,,¥507.19,,,,,,,,,,
10,,,,,,,2202.03,应付账款_材料供应商,美元,,,¥507.19,,,,,,,,,
11,,,,,,,2241.05,其他应付款_关联方往来,美元,,,"¥33,300.00",,,,,,,,,
12,,,,,,,6603.03,财务费用_汇兑损益,人民币,"¥41,010.63","¥41,010.63",,,,,,,,,,
1,2024/8/31,"2,024",8,记,104,结转本期损益,6001.01,主营业务收入_热塑,人民币,"¥75,470.77","¥75,470.77",,梁映婵,梁映婵,梁映婵,,0,总账,结转损益,已审核,未作废
2,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥1,700,542.24","¥1,700,542.24",,,,,,,,,,
3,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥8,631,794.48","¥8,631,794.48",,,,,,,,,,
4,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥116,043.90","¥116,043.90",,,,,,,,,,
5,,,,,,,6001.01,主营业务收入_热塑,人民币,¥0.01,¥0.01,,,,,,,,,,
6,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥60,900.00","¥60,900.00",,,,,,,,,,
7,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥67,687.43","¥67,687.43",,,,,,,,,,
8,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥11,106.19","¥11,106.19",,,,,,,,,,
9,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥120,192.81","¥120,192.81",,,,,,,,,,
10,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥384,526.12","¥384,526.12",,,,,,,,,,
11,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥14,562.45","¥14,562.45",,,,,,,,,,
12,,,,,,,6001.01,主营业务收入_热塑,人民币,"¥10,000.00","¥10,000.00",,,,,,,,,,
13,,,,,,,6001.02,主营业务收入_热固,人民币,"¥1,079,722.56","¥1,079,722.56",,,,,,,,,,
14,,,,,,,6001.02,主营业务收入_热固,人民币,"-¥1,000.00","-¥1,000.00",,,,,,,,,,
15,,,,,,,6001.02,主营业务收入_热固,人民币,"¥20,430.71","¥20,430.71",,,,,,,,,,
16,,,,,,,6001.02,主营业务收入_热固,人民币,"¥285,490.35","¥285,490.35",,,,,,,,,,
17,,,,,,,6001.02,主营业务收入_热固,人民币,¥0.04,¥0.04,,,,,,,,,,
18,,,,,,,6051.99,其他业务收入_其他,人民币,"¥575,651.72","¥575,651.72",,,,,,,,,,
19,,,,,,,4103,本年利润,人民币,"¥13,153,121.78",,"¥13,153,121.78",,,,,,,,,
20,,,,,,,4103,本年利润,人民币,"¥15,555,723.52","¥15,555,723.52",,,,,,,,,,
21,,,,,,,6401.01,主营业务成本_热塑,人民币,"-¥4,433.10",,"-¥4,433.10",,,,,,,,,
22,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥68,642.53",,"¥68,642.53",,,,,,,,,
23,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥1,550,874.42",,"¥1,550,874.42",,,,,,,,,
24,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥7,640,997.33",,"¥7,640,997.33",,,,,,,,,
25,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥108,211.55",,"¥108,211.55",,,,,,,,,
26,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥29,794.15",,"¥29,794.15",,,,,,,,,
27,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥54,810.00",,"¥54,810.00",,,,,,,,,
28,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥56,161.53",,"¥56,161.53",,,,,,,,,
29,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥9,995.58",,"¥9,995.58",,,,,,,,,
30,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥108,184.69",,"¥108,184.69",,,,,,,,,
31,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥341,876.26",,"¥341,876.26",,,,,,,,,
32,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥14,482.69",,"¥14,482.69",,,,,,,,,
33,,,,,,,6401.01,主营业务成本_热塑,人民币,"¥9,000.00",,"¥9,000.00",,,,,,,,,
34,,,,,,,6401.02,主营业务成本_热固,人民币,"¥971,747.54",,"¥971,747.54",,,,,,,,,
35,,,,,,,6401.02,主营业务成本_热固,人民币,-¥900.00,,-¥900.00,,,,,,,,,
36,,,,,,,6401.02,主营业务成本_热固,人民币,"¥18,392.49",,"¥18,392.49",,,,,,,,,
37,,,,,,,6401.02,主营业务成本_热固,人民币,"¥256,942.03",,"¥256,942.03",,,,,,,,,
38,,,,,,,6401.02,主营业务成本_热固,人民币,"¥35,609.15",,"¥35,609.15",,,,,,,,,
39,,,,,,,6402.99,其他业务支出_其他,人民币,"¥575,651.72",,"¥575,651.72",,,,,,,,,
40,,,,,,,6403.01,税金及附加_印花税,人民币,"¥9,096.66",,"¥9,096.66",,,,,,,,,
41,,,,,,,6601.01,销售费用_办公费,人民币,"¥14,851.49",,"¥14,851.49",,,,,,,,,
42,,,,,,,6601.02,销售费用_业务招待费,人民币,"¥21,490.00",,"¥21,490.00",,,,,,,,,
43,,,,,,,6601.03,销售费用_差旅费,人民币,"¥5,476.18",,"¥5,476.18",,,,,,,,,
44,,,,,,,6601.03,销售费用_差旅费,人民币,"¥34,977.50",,"¥34,977.50",,,,,,,,,
45,,,,,,,6601.03,销售费用_差旅费,人民币,¥138.85,,¥138.85,,,,,,,,,
46,,,,,,,6601.04,销售费用_工资,人民币,"¥161,577.47",,"¥161,577.47",,,,,,,,,
47,,,,,,,6601.05,销售费用_折旧费,人民币,¥81.69,,¥81.69,,,,,,,,,
48,,,,,,,6601.07,销售费用_运输费,人民币,"¥3,697.59",,"¥3,697.59",,,,,,,,,
49,,,,,,,6601.10,销售费用_快递费,人民币,¥52.83,,¥52.83,,,,,,,,,
50,,,,,,,6601.14,销售费用_社保费,人民币,"¥11,827.85",,"¥11,827.85",,,,,,,,,
51,,,,,,,6601.15,销售费用_公积金,人民币,"¥6,299.00",,"¥6,299.00",,,,,,,,,
52,,,,,,,6601.21,销售费用_奖金,人民币,"¥45,893.18",,"¥45,893.18",,,,,,,,,
53,,,,,,,6602.02,管理费用_业务招待费,人民币,¥413.00,,¥413.00,,,,,,,,,
54,,,,,,,6602.02,管理费用_业务招待费,人民币,¥863.00,,¥863.00,,,,,,,,,
55,,,,,,,6602.03,管理费用_差旅费,人民币,"¥7,212.29",,"¥7,212.29",,,,,,,,,
56,,,,,,,6602.03,管理费用_差旅费,人民币,"¥6,557.24",,"¥6,557.24",,,,,,,,,
57,,,,,,,6602.03,管理费用_差旅费,人民币,"¥1,560.41",,"¥1,560.41",,,,,,,,,
58,,,,,,,6602.03,管理费用_差旅费,人民币,¥428.68,,¥428.68,,,,,,,,,
59,,,,,,,6602.03,管理费用_差旅费,人民币,"¥2,142.35",,"¥2,142.35",,,,,,,,,
60,,,,,,,6602.04,管理费用_工资,人民币,"¥47,773.00",,"¥47,773.00",,,,,,,,,
