分录行号,日期,会计年度,期间,凭证字,凭证号,摘要,科目编码,科目全名,币别,原币金额,借方金额,贷方金额,制单,审核,过账,出纳,附件数,来源系统,业务类型,审核状态,作废状态
2,,,,,,结转折旧费用,6601.05,销售费用_折旧费,人民币,¥757.39,¥757.39,,,,,,,,,,
3,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥321.68,¥321.68,,,,,,,,,,
4,,,,,,结转折旧费用,6601.05,销售费用_折旧费,人民币,¥102.67,¥102.67,,,,,,,,,,
5,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,"¥6,294.64","¥6,294.64",,,,,,,,,,
6,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,"¥66,216.34","¥66,216.34",,,,,,,,,,
7,,,,,,结转折旧费用,5101.04,制造费用_折旧费,人民币,"¥721,491.74","¥721,491.74",,,,,,,,,,
8,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,"¥7,729.19","¥7,729.19",,,,,,,,,,
9,,,,,,结转折旧费用,5101.04,制造费用_折旧费,人民币,"¥3,952.30","¥3,952.30",,,,,,,,,,
10,,,,,,结转折旧费用,5101.04,制造费用_折旧费,人民币,"¥60,508.17","¥60,508.17",,,,,,,,,,
11,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,¥467.06,¥467.06,,,,,,,,,,
12,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,¥464.75,¥464.75,,,,,,,,,,
13,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥60.72,¥60.72,,,,,,,,,,
14,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥272.71,¥272.71,,,,,,,,,,
15,,,,,,结转折旧费用,6602.05,管理费用_折旧费,人民币,¥175.02,¥175.02,,,,,,,,,,
16,,,,,,结转折旧费用,5301.08,研发支出_折旧费,人民币,¥935.71,¥935.71,,,,,,,,,,
17,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥825,503.29",,"¥825,503.29",,,,,,,,,
18,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥24,338.99",,"¥24,338.99",,,,,,,,,
19,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥13,656.27",,"¥13,656.27",,,,,,,,,
20,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥5,359.07",,"¥5,359.07",,,,,,,,,
21,,,,,,结转折旧费用,1602,累计折旧,人民币,"¥1,004.56",,"¥1,004.56",,,,,,,,,
1,2024/6/30,"2,024",6,记,261,收到货款/广州长濑贸易有限公司,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥538,971.58","¥538,971.58",,方晓淮,梁映婵,梁映婵,,0,出纳管理,收款单,已审核,未作废
2,,,,,,收到货款/广州长濑贸易有限公司,1122,应收账款,人民币,"¥538,971.58",,"¥538,971.58",,,,,,,,,
1,2024/6/30,"2,024",6,记,262,收到货款/浙江天台利合轨道交通设备有限责任公司,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥12,511,954.22","¥12,511,954.22",,方晓淮,梁映婵,梁映婵,,0,出纳管理,收款单,已审核,未作废
2,,,,,,收到货款/浙江天台利合轨道交通设备有限责任公司,1122,应收账款,人民币,"¥12,511,954.22",,"¥12,511,954.22",,,,,,,,,
1,2024/6/30,"2,024",6,记,263,收到货款/科源（广州）精密科技有限公司,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥73,300.00","¥73,300.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,收款单,已审核,未作废
2,,,,,,收到货款/科源（广州）精密科技有限公司,1122,应收账款,人民币,"¥73,300.00",,"¥73,300.00",,,,,,,,,
1,2024/6/30,"2,024",6,记,264,收到货款/佛山市利铭蜂窝复合材料有限公司,1002.01.01,银行存款_中国农业银行清远石角支行_人民币44-685201040011484,人民币,"¥13,000.00","¥13,000.00",,方晓淮,梁映婵,梁映婵,,0,出纳管理,收款单,已审核,未作废
2,,,,,,收到货款/佛山市利铭蜂窝复合材料有限公司,1122,应收账款,人民币,"¥13,000.00",,"¥13,000.00",,,,,,,,,
1,2024/6/20,"2,024",6,记,265,厂房监控安装/发票号69115719/上海湘辉,1801,长期待摊费用,人民币,"¥176,991.15","¥176,991.15",,方晓淮,梁映婵,梁映婵,,0,发票管理,进项费用增值税发票,已审核,未作废
2,,,,,,厂房监控安装/发票号69115719/上海湘辉,2221.01.01.01,应交税费_应交增值税_进项税额_增值税发票,人民币,"¥23,008.85","¥23,008.85",,,,,,,,,,
3,,,,,,厂房监控安装/发票号69115719/上海湘辉,2202.04,应付账款_固定资产供应商,人民币,"¥200,000.00",,"¥200,000.00",,,,,,,,,
1,2024/6/27,"2,024",6,记,266,生产领用备品备件,5101.14,制造费用_备品备件,人民币,"¥48,012.56","¥48,012.56",,朱彩荧,梁映婵,梁映婵,,0,库存管理,其他出库单,已审核,未作废
2,,,,,,生产领用备品备件,1411.01,周转材料_备品备件,人民币,"¥47,042.63",,"¥47,042.63",,,,,,,,,
3,,,,,,生产领用备品备件,1411.04,周转材料_耗材,人民币,¥881.43,,¥881.43,,,,,,,,,
4,,,,,,生产领用备品备件,1411.03,周转材料_劳保用品,人民币,¥88.50,,¥88.50,,,,,,,,,
1,2024/6/27,"2,024",6,记,267,仓库领用备品备件,5101.14,制造费用_备品备件,人民币,"¥2,030.54","¥2,030.54",,朱彩荧,梁映婵,梁映婵,,0,库存管理,其他出库单,已审核,未作废
2,,,,,,仓库领用备品备件,1411.01,周转材料_备品备件,人民币,"¥2,030.54",,"¥2,030.54",,,,,,,,,
1,2024/6/12,"2,024",6,记,268,生产领用劳保用品,5101.15,制造费用_安环费,人民币,"¥10,822.13","¥10,822.13",,朱彩荧,梁映婵,梁映婵,,0,库存管理,其他出库单,已审核,未作废
2,,,,,,生产领用劳保用品,1411.03,周转材料_劳保用品,人民币,"¥10,822.13",,"¥10,822.13",,,,,,,,,
1,2024/6/26,"2,024",6,记,269,仓库领用劳保用品,5101.15,制造费用_安环费,人民币,¥195.89,¥195.89,,朱彩荧,梁映婵,梁映婵,,0,库存管理,其他出库单,已审核,未作废
2,,,,,,仓库领用劳保用品,1411.03,周转材料_劳保用品,人民币,¥195.89,,¥195.89,,,,,,,,,
1,2024/6/27,"2,024",6,记,270,生产领用包材,5101.16,制造费用_包装费,人民币,"¥6,969.44","¥6,969.44",,朱彩荧,梁映婵,梁映婵,,0,库存管理,其他出库单,已审核,未作废
2,,,,,,生产领用包材,1411.01,周转材料_备品备件,人民币,"¥1,791.57",,"¥1,791.57",,,,,,,,,
3,,,,,,生产领用包材,1411.02,周转材料_包材,人民币,"¥5,177.87",,"¥5,177.87",,,,,,,,,
1,2024/6/29,"2,024",6,记,271,普通采购入库单,1403,原材料,人民币,"¥19,916,317.02","¥19,916,317.02",,朱彩荧,梁映婵,梁映婵,,0,采购管理,采购入库单,已审核,未作废
2,,,,,,普通采购入库单,1411.01,周转材料_备品备件,人民币,"¥759,151.20","¥759,151.20",,,,,,,,,,
3,,,,,,普通采购入库单,1411.02,周转材料_包材,人民币,"¥257,777.15","¥257,777.15",,,,,,,,,,
4,,,,,,普通采购入库单,1405,库存商品,人民币,"¥1,488,781.05","¥1,488,781.05",,,,,,,,,,
5,,,,,,普通采购入库单,1411.04,周转材料_耗材,人民币,"¥356,813.92","¥356,813.92",,,,,,,,,,
6,,,,,,普通采购入库单,1411.03,周转材料_劳保用品,人民币,"¥20,002.31","¥20,002.31",,,,,,,,,,
7,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,350,152.11",,"¥1,350,152.11",,,,,,,,,
8,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥610,444.61",,"¥610,444.61",,,,,,,,,
9,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥3,036,160.89",,"¥3,036,160.89",,,,,,,,,
10,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥310,300.89",,"¥310,300.89",,,,,,,,,
11,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥87,086.73",,"¥87,086.73",,,,,,,,,
12,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥5,559.43",,"¥5,559.43",,,,,,,,,
13,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥60,761.06",,"¥60,761.06",,,,,,,,,
14,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥3,053.10",,"¥3,053.10",,,,,,,,,
15,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥777,066.87",,"¥777,066.87",,,,,,,,,
16,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥60,185.76",,"¥60,185.76",,,,,,,,,
17,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥20,106.19",,"¥20,106.19",,,,,,,,,
18,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥22,271.69",,"¥22,271.69",,,,,,,,,
19,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥80,973.45",,"¥80,973.45",,,,,,,,,
20,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥6,787.61",,"¥6,787.61",,,,,,,,,
21,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥7,306.19",,"¥7,306.19",,,,,,,,,
22,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥299,541.62",,"¥299,541.62",,,,,,,,,
23,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥7,846.90",,"¥7,846.90",,,,,,,,,
24,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥9,132.74",,"¥9,132.74",,,,,,,,,
25,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥3,371.68",,"¥3,371.68",,,,,,,,,
26,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,¥884.95,,¥884.95,,,,,,,,,
27,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥156,197.22",,"¥156,197.22",,,,,,,,,
28,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,348,983.80",,"¥1,348,983.80",,,,,,,,,
29,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,334,228.78",,"¥1,334,228.78",,,,,,,,,
30,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,264,778.75",,"¥1,264,778.75",,,,,,,,,
31,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥19,256.63",,"¥19,256.63",,,,,,,,,
32,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥158,315.42",,"¥158,315.42",,,,,,,,,
33,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥23,589.16",,"¥23,589.16",,,,,,,,,
34,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,¥359.79,,¥359.79,,,,,,,,,
35,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥114,226.73",,"¥114,226.73",,,,,,,,,
36,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,056,469.11",,"¥1,056,469.11",,,,,,,,,
37,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥23,479.65",,"¥23,479.65",,,,,,,,,
38,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥10,886.06",,"¥10,886.06",,,,,,,,,
39,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥245,060.31",,"¥245,060.31",,,,,,,,,
40,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,460.18",,"¥1,460.18",,,,,,,,,
41,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥16,470.81",,"¥16,470.81",,,,,,,,,
42,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥64,192.03",,"¥64,192.03",,,,,,,,,
43,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥3,694.69",,"¥3,694.69",,,,,,,,,
44,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥4,035.40",,"¥4,035.40",,,,,,,,,
45,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥9,923.37",,"¥9,923.37",,,,,,,,,
46,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥42,435.41",,"¥42,435.41",,,,,,,,,
47,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥3,982.30",,"¥3,982.30",,,,,,,,,
48,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥6,117.70",,"¥6,117.70",,,,,,,,,
49,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,699.12",,"¥1,699.12",,,,,,,,,
50,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥27,544.25",,"¥27,544.25",,,,,,,,,
51,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥15,840.70",,"¥15,840.70",,,,,,,,,
52,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥62,283.19",,"¥62,283.19",,,,,,,,,
53,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,241.15",,"¥1,241.15",,,,,,,,,
54,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥7,438.95",,"¥7,438.95",,,,,,,,,
55,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥2,831.86",,"¥2,831.86",,,,,,,,,
56,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥4,048.85",,"¥4,048.85",,,,,,,,,
57,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥103,008.85",,"¥103,008.85",,,,,,,,,
58,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥50,650.62",,"¥50,650.62",,,,,,,,,
59,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥5,161.03",,"¥5,161.03",,,,,,,,,
60,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,616.82",,"¥1,616.82",,,,,,,,,
61,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,596,460.18",,"¥1,596,460.18",,,,,,,,,
62,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥38,230.09",,"¥38,230.09",,,,,,,,,
63,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥224,026.55",,"¥224,026.55",,,,,,,,,
64,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥633,716.81",,"¥633,716.81",,,,,,,,,
65,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥48,135.12",,"¥48,135.12",,,,,,,,,
66,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥5,707.97",,"¥5,707.97",,,,,,,,,
67,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥2,123.88",,"¥2,123.88",,,,,,,,,
68,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥4,119.47",,"¥4,119.47",,,,,,,,,
69,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,¥181.42,,¥181.42,,,,,,,,,
70,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥4,106.19",,"¥4,106.19",,,,,,,,,
71,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥12,477.87",,"¥12,477.87",,,,,,,,,
72,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,¥168.14,,¥168.14,,,,,,,,,
73,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥269,178.76",,"¥269,178.76",,,,,,,,,
74,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥28,000.00",,"¥28,000.00",,,,,,,,,
75,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥12,338.35",,"¥12,338.35",,,,,,,,,
76,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥3,185.84",,"¥3,185.84",,,,,,,,,
77,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,¥39.82,,¥39.82,,,,,,,,,
78,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥2,194.69",,"¥2,194.69",,,,,,,,,
79,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥841,061.94",,"¥841,061.94",,,,,,,,,
80,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥6,823.00",,"¥6,823.00",,,,,,,,,
81,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥6,116.81",,"¥6,116.81",,,,,,,,,
82,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,150.44",,"¥1,150.44",,,,,,,,,
83,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥31,344.83",,"¥31,344.83",,,,,,,,,
84,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥150,371.68",,"¥150,371.68",,,,,,,,,
85,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥5,920,353.98",,"¥5,920,353.98",,,,,,,,,
86,,,,,,普通采购入库单,2202.01,应付账款_暂估应付款,人民币,"¥6,725.66",,"¥6,725.66",,,,,,,,,
87,,,,,,普通委外入库单,1405,库存商品,人民币,"¥1,953,017.96","¥1,953,017.96",,,,,,,,,,
88,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥15,745.13",,"¥15,745.13",,,,,,,,,
89,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥1,233.62",,"¥1,233.62",,,,,,,,,
90,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥73,985.41",,"¥73,985.41",,,,,,,,,
91,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥232,182.46",,"¥232,182.46",,,,,,,,,
92,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥7,903.54",,"¥7,903.54",,,,,,,,,
93,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥25,765.58",,"¥25,765.58",,,,,,,,,
94,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥102,300.88",,"¥102,300.88",,,,,,,,,
95,,,,,,普通委外入库单,2202.01,应付账款_暂估应付款,人民币,"¥12,959.29",,"¥12,959.29",,,,,,,,,
96,,,,,,普通委外入库单,1408,委托加工物资,人民币,¥13.42,,¥13.42,,,,,,,,,
97,,,,,,普通委外入库单,1408,委托加工物资,人民币,"¥3,567.17",,"¥3,567.17",,,,,,,,,
98,,,,,,普通委外入库单,1408,委托加工物资,人民币,"¥168,301.40",,"¥168,301.40",,,,,,,,,
99,,,,,,普通委外入库单,1408,委托加工物资,人民币,"¥661,630.63",,"¥661,630.63",,,,,,,,,
100,,,,,,普通委外入库单,1408,委托加工物资,人民币,"¥29,177.04",,"¥29,177.04",,,,,,,,,
101,,,,,,普通委外入库单,1408,委托加工物资,人民币,"¥56,740.93",,"¥56,740.93",,,,,,,,,
102,,,,,,普通委外入库单,1408,委托加工物资,人民币,"¥298,950.61",,"¥298,950.61",,,,,,,,,
103,,,,,,普通委外入库单,1408,委托加工物资,人民币,"¥262,560.85",,"¥262,560.85",,,,,,,,,
1,2024/6/22,"2,024",6,记,272,生产领用备品备件,5101.14,制造费用_备品备件,人民币,¥802.73,¥802.73,,朱彩荧,梁映婵,梁映婵,,0,库存管理,其他出库单,已审核,未作废
2,,,,,,生产领用劳保用品,5101.15,制造费用_安环费,人民币,¥400.47,¥400.47,,,,,,,,,,
3,,,,,,生产领用备品备件,1411.01,周转材料_备品备件,人民币,¥794.70,,¥794.70,,,,,,,,,
4,,,,,,生产领用劳保用品,1411.03,周转材料_劳保用品,人民币,¥408.50,,¥408.50,,,,,,,,,
1,2024/6/26,"2,024",6,记,273,普通采购退料单,1403,原材料,人民币,"-¥468,791.82","-¥468,791.82",,朱彩荧,梁映婵,梁映婵,,0,采购管理,采购退料单,已审核,未作废
2,,,,,,普通采购退料单,2202.01,应付账款_暂估应付款,人民币,"-¥2,831.85",,"-¥2,831.85",,,,,,,,,
3,,,,,,普通采购退料单,2202.01,应付账款_暂估应付款,人民币,-¥97.57,,-¥97.57,,,,,,,,,
4,,,,,,普通采购退料单,2202.01,应付账款_暂估应付款,人民币,"-¥63,900.00",,"-¥63,900.00",,,,,,,,,
5,,,,,,普通采购退料单,2202.01,应付账款_暂估应付款,人民币,"-¥401,962.40",,"-¥401,962.40",,,,,,,,,
1,2024/6/1,"2,024",6,记,274,单据号CBTZD00000680的采购入库成本调整单价差调整,1403,原材料,人民币,-¥0.01,-¥0.01,,朱彩荧,梁映婵,梁映婵,,0,存货核算,成本调整单,已审核,未作废
2,,,,,,单据号CBTZD00000681的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥343.84,-¥343.84,,,,,,,,,,
3,,,,,,单据号CBTZD00000682的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥554.87,-¥554.87,,,,,,,,,,
4,,,,,,单据号CBTZD00000683的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥475.75,-¥475.75,,,,,,,,,,
5,,,,,,单据号CBTZD00000684的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥552.21,-¥552.21,,,,,,,,,,
6,,,,,,单据号CBTZD00000685的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥345.13,-¥345.13,,,,,,,,,,
7,,,,,,单据号CBTZD00000686的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥619.77,-¥619.77,,,,,,,,,,
8,,,,,,单据号CBTZD00000687的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥619.47,-¥619.47,,,,,,,,,,
9,,,,,,单据号CBTZD00000688的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥442.48,-¥442.48,,,,,,,,,,
10,,,,,,单据号CBTZD00000689的采购入库成本调整单价差调整,1411.03,周转材料_劳保用品,人民币,-¥0.01,-¥0.01,,,,,,,,,,
11,,,,,,单据号CBTZD00000690的采购入库成本调整单价差调整,1411.02,周转材料_包材,人民币,¥0.01,¥0.01,,,,,,,,,,
12,,,,,,单据号CBTZD00000691的采购入库成本调整单价差调整,1403,原材料,人民币,¥0.01,¥0.01,,,,,,,,,,
13,,,,,,单据号CBTZD00000692的采购入库成本调整单价差调整,1403,原材料,人民币,-¥0.02,-¥0.02,,,,,,,,,,
14,,,,,,单据号CBTZD00000693的采购入库成本调整单价差调整,1403,原材料,人民币,-¥0.02,-¥0.02,,,,,,,,,,
15,,,,,,单据号CBTZD00000694的采购入库成本调整单价差调整,1403,原材料,人民币,-¥265.49,-¥265.49,,,,,,,,,,
16,,,,,,单据号CBTZD00000695的采购入库成本调整单价差调整,1403,原材料,人民币,-¥265.49,-¥265.49,,,,,,,,,,
17,,,,,,单据号CBTZD00000696的采购入库成本调整单价差调整,1403,原材料,人民币,-¥265.49,-¥265.49,,,,,,,,,,
18,,,,,,单据号CBTZD00000697的采购入库成本调整单价差调整,1403,原材料,人民币,-¥91.98,-¥91.98,,,,,,,,,,
19,,,,,,单据号CBTZD00000698的采购入库成本调整单价差调整,1403,原材料,人民币,-¥92.04,-¥92.04,,,,,,,,,,
20,,,,,,单据号CBTZD00000699的采购入库成本调整单价差调整,1403,原材料,人民币,-¥92.03,-¥92.03,,,,,,,,,,
21,,,,,,单据号CBTZD00000700的采购入库成本调整单价差调整,1403,原材料,人民币,-¥92.03,-¥92.03,,,,,,,,,,
22,,,,,,单据号CBTZD00000701的采购入库成本调整单价差调整,1403,原材料,人民币,¥168.15,¥168.15,,,,,,,,,,
23,,,,,,单据号CBTZD00000702的采购入库成本调整单价差调整,1403,原材料,人民币,¥168.14,¥168.14,,,,,,,,,,
24,,,,,,单据号CBTZD00000703的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,792.04","-¥1,792.04",,,,,,,,,,
25,,,,,,单据号CBTZD00000704的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,792.04","-¥1,792.04",,,,,,,,,,
26,,,,,,单据号CBTZD00000705的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,792.04","-¥1,792.04",,,,,,,,,,
27,,,,,,单据号CBTZD00000706的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,792.04","-¥1,792.04",,,,,,,,,,
28,,,,,,单据号CBTZD00000707的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,792.04","-¥1,792.04",,,,,,,,,,
29,,,,,,单据号CBTZD00000708的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,327.43","-¥1,327.43",,,,,,,,,,
30,,,,,,单据号CBTZD00000709的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,327.43","-¥1,327.43",,,,,,,,,,
31,,,,,,单据号CBTZD00000710的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,327.43","-¥1,327.43",,,,,,,,,,
32,,,,,,单据号CBTZD00000711的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,327.43","-¥1,327.43",,,,,,,,,,
33,,,,,,单据号CBTZD00000712的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥1,327.43","-¥1,327.43",,,,,,,,,,
34,,,,,,单据号CBTZD00000713的采购入库成本调整单价差调整,1403,原材料,人民币,¥0.01,¥0.01,,,,,,,,,,
35,,,,,,单据号CBTZD00000714的采购入库成本调整单价差调整,1411.01,周转材料_备品备件,人民币,-¥0.01,-¥0.01,,,,,,,,,,
36,,,,,,单据号CBTZD00000715的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥0.01,-¥0.01,,,,,,,,,,
37,,,,,,单据号CBTZD00000716的采购入库成本调整单价差调整,1403,原材料,人民币,-¥0.01,-¥0.01,,,,,,,,,,
38,,,,,,单据号CBTZD00000719的采购入库成本调整单价差调整,1405,库存商品,人民币,-¥0.01,-¥0.01,,,,,,,,,,
39,,,,,,单据号CBTZD00000720的采购入库成本调整单价差调整,1411.02,周转材料_包材,人民币,¥530.97,¥530.97,,,,,,,,,,
40,,,,,,单据号CBTZD00000728的采购入库成本调整单价差调整,1403,原材料,人民币,"¥53,801.30","¥53,801.30",,,,,,,,,,
41,,,,,,单据号CBTZD00000729的采购入库成本调整单价差调整,1403,原材料,人民币,"-¥47,611.77","-¥47,611.77",,,,,,,,,,
42,,,,,,单据号CBTZD00000680的采购入库成本调整单价差调整,2202.01,应付账款_暂估应付款,人民币,-¥0.01,,-¥0.01,,,,,,,,,
43,,,,,,单据号CBTZD00000681的采购入库成本调整单价差调整,2202.01,应付账款_暂估应付款,人民币,-¥343.84,,-¥343.84,,,,,,,,,
44,,,,,,单据号CBTZD00000682的采购入库成本调整单价差调整,2202.01,应付账款_暂估应付款,人民币,-¥554.87,,-¥554.87,,,,,,,,,
45,,,,,,单据号CBTZD00000683的采购入库成本调整单价差调整,2202.01,应付账款_暂估应付款,人民币,-¥475.75,,-¥475.75,,,,,,,,,
46,,,,,,单据号CBTZD00000684的采购入库成本调整单价差调整,2202.01,应付账款_暂估应付款,人民币,-¥552.21,,-¥552.21,,,,,,,,,
47,,,,,,单据号CBTZD00000685的采购入库成本调整单价差调整,2202.01,应付账款_暂估应付款,人民币,-¥345.13,,-¥345.13,,,,,,,,,
